Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
112.740234375,113.43982161301038,111.90461710882988,112.27384782504679,76499200
113.28433990478516,114.15882383972767,112.92483519653295,113.26491022315516,46691300
115.6745834350586,117.54014397849063,113.49808872130923,113.65355580646789,169410200
119.24052429199219,119.96925956195165,116.60736173944143,117.57900876605405,127728200
119.5903091430664,119.87208764992158,117.46239993689542,118.56035832864589,89004200
119.45429229736328,120.27047227200518,118.74498667961886,120.0178419599632,78967600
118.78385925292969,119.3765645833526,118.07455360054387,119.12393425897255,78260400
120.24134063720703,121.03809104227989,118.78386984160453,118.84216630124308,86712000
120.85344696044922,121.43644107050238,119.6000214847598,120.84373582820557,82225500
118.32719421386719,122.37896123763355,117.56931058790569,120.99922399995596,115089200
119.74578857421875,120.35793100204793,116.74340254220034,117.08347755039478,81312200
118.9393310546875,119.27940607418536,117.13206676469383,118.95876073591047,86939800
118.32719421386719,119.85268001340195,118.0940009627436,119.12394461719592,79184500
124.25421905517578,124.27365614702585,120.610542706532,120.81458769248664,157243700
124.18622589111328,124.73034594931227,122.97166689471923,123.79757294273104,98208600
125.05097198486328,125.90602613060179,124.40968137555939,125.24529842903367,94359800
123.06881713867188,125.43963827870924,122.54412684965975,125.30360828671483,192541500
124.59429931640625,124.67203286094654,119.94982751976666,121.47531311924551,121251600
128.14085388183594,130.59912042639044,125.97406967366213,127.87850495293172,168904800
127.24691009521484,128.67521768491736,127.07200590849821,128.4128836440795,88223700
128.22825622558594,129.67601559807733,127.38292807699283,127.59669160383469,54930100
132.81442260742188,133.44598718799116,129.7245776284665,130.19097883452193,124486200
131.0460205078125,134.85487480481046,130.53104880605997,134.1358655444837,121047300
129.92868041992188,132.13432398091498,129.6177461619134,131.73594502265215,96452100
128.92784118652344,130.9197204767935,127.98534242224186,130.27842990655225,99116600
125.74085998535156,129.82177500940742,123.16599358092327,129.73433032505793,143301900
127.29547119140625,128.0047841932833,124.78862009202955,125.2355842462787,97664900
123.01053619384766,127.33437075749549,122.79677262000745,124.09878374563415,155088000
127.20803833007812,127.89791430422592,124.23480053472447,124.72062409151188,109578200
128.30599975585938,128.86955684085643,126.53759495540402,128.67521556411702,105158200
125.32304382324219,126.47930629071162,124.85665734789745,125.52709624591981,100384500
125.14814758300781,126.01291289609365,123.26314986487158,124.85665049211372,91951100
127.17890930175781,127.72302939531502,124.84696180760955,125.10929589304283,88636800
125.25502014160156,127.2857588427231,125.10926419379747,127.09143240514113,90221800
123.53521728515625,126.52789226757409,123.39918727805356,125.12871800814145,111598500
124.20564270019531,125.06069683837403,123.340877429049,124.15705738304294,90757300
128.2865447998047,128.7335089174472,124.90521758681017,125.01209934367105,104319500
132.98934936523438,135.7099645282226,129.80234769109845,130.0064001294405,120150900
135.126953125,135.88483658611096,131.19177987621222,132.41604973812463,114459400
138.86778259277344,140.97625472972098,132.66867020571667,139.01353853335786,157611700
139.10101318359375,140.20869037046396,137.3617564370404,139.52854031294,98390600
138.03221130371094,140.20870656534407,136.42899920964183,139.363363343346,140843800
133.2030792236328,137.96415826033868,132.8241374993332,135.564189064389,142621100
128.21853637695312,132.86300755142042,126.51815423658083,131.97880528014946,177523800
130.33676147460938,131.54160940158948,127.21776727973175,129.95781964029345,106239800
131.16265869140625,132.44522526454477,130.79342801715512,131.88166811874655,83305400
130.14242553710938,131.92054165395052,129.82178018887643,131.91081569341782,89880900
133.49459838867188,133.5043095225396,130.7739834636992,132.43550657690793,84183100
133.08102416992188,133.7232731231055,132.20524094162676,133.65516390896917,75693800
133.22695922851562,133.27561713779653,131.29048728628555,132.37062753976116,71297200
132.35118103027344,134.1708861386868,132.19549648512387,132.94477197557092,76774200
131.74789428710938,133.30485887781032,130.78452077617774,132.80856880476307,73046600
131.49488830566406,132.72098784651604,130.17147291387968,132.24416393424985,64280000
131.72837829589844,131.8840776657095,130.09357945780974,130.7358282220485,60145100
129.60708618164062,132.35121823326722,129.21783758857316,131.8452173347529,80576300
127.32027435302734,128.6631557746567,125.98713342468182,127.71924852152779,97918500
126.2206802368164,126.50287241895496,123.98254952435698,125.72439023440656,96856700
126.37638092041016,127.19379548505816,125.3351725587671,126.7364377000899,87668800
122.6104736328125,126.23040308983671,122.22123254914695,124.56639727156255,103916400
122.47425842285156,123.30139120748287,115.2052066551197,120.43075171253977,158273000
121.97795867919922,122.18230857916163,118.94189453786483,121.57899194807914,111039900
117.73526000976562,123.05811336412599,117.29736837706596,121.32599812486836,148199500
117.99799346923828,121.49141551253575,117.93960247752109,119.29220956982277,164560400
124.35234069824219,124.48857398468387,119.48684497058966,120.42101925940007,116307900
121.75415802001953,125.25731317881322,121.6471165286429,124.95565484356455,102260900
118.77645874023438,122.32827149061751,118.56237577745944,121.45248092660913,112966300
116.89836883544922,120.27502322512267,115.42899483365645,118.47479173492613,178155000
118.1536636352539,118.65967920784315,114.40723445087357,117.72550517862675,153766600
113.22980499267578,117.74498394850409,113.08383865170997,117.67686731260757,154376600
117.83255004882812,118.77645723226702,115.59442688495044,115.827968557669,129525800
116.75242614746094,118.88350799775948,116.23667741969722,118.41642461584055,111943300
118.67916870117188,119.89554261056912,117.99800228157227,119.24356797692991,103026500
117.774169921875,117.91040318694742,115.95447955662657,117.16112022904915,88105100
120.65453338623047,120.66426645422422,117.18057052802266,118.14394380720245,92403800
122.1920394897461,123.79765430298438,121.36490683570095,122.31853968534864,115227900
121.40383911132812,122.47424657756945,119.04893377660937,120.71293967926185,111932600
117.28762817382812,119.86634216018179,117.08327826271949,119.57440947336566,121229700
116.76216888427734,118.16343408346621,116.46051051329101,116.67459352140682,185549500
120.0706787109375,120.53776947303844,117.02488167357409,117.09299830303091,111912300
119.24356079101562,120.89782623844285,118.8543196786337,120.0123099463268,95467100
116.85946655273438,119.5938800533793,116.8400078374971,119.51603034411634,88530500
117.34601593017578,118.38723908571315,115.79879193762964,116.32426633816141,98844700
117.94933319091797,118.21207408800578,115.72093550893463,117.11246742653448,94071200
118.12449645996094,119.28248673827066,117.48225492917581,118.3775042989523,80819200
116.6745834350586,117.16113298447573,115.66255948137214,116.87893335491496,85671900
118.86405181884766,120.19719278132602,117.89095275757859,118.37750228821312,118323800
119.6911849975586,120.8394421912494,119.19490239563412,120.33343394406754,75089100
122.51319122314453,122.76619909485518,119.75931869504464,120.53780102761998,88651200
122.81481170654297,123.71006091586875,122.26987869637169,123.09701127942607,80171300
124.4593734741211,124.47883218903853,121.77361794195266,122.44505868103397,83466700
126.85316467285156,126.88235645002487,125.06266638077538,125.48109175246618,88844600
129.4221649169922,129.4610823431084,125.987126690143,126.3082511367721,106686700
127.70950317382812,129.27619297458608,127.1159122592972,128.95506856033387,91420000
130.81369018554688,131.0375136441806,128.38094270892825,128.87723269707828,91266500
128.47824096679688,131.36834576141277,128.11819914098413,131.3099622056929,87222800
